timestamp,app,direction,protocol,src_ip,dst_ip,sport,dport,pkt_len,ip_ttl,tcp_flags,tcp_window,payload_len,inter_arrival_ms,flow_id
1777297840.424561,spotify,in,TCP,192.168.83.5,95.101.61.22,63942,443,41,128,16,1023,1,0.0,192.168.83.5:63942-95.101.61.22:443-TCP
1777297840.426447,spotify,in,TCP,95.101.61.22,192.168.83.5,443,63942,52,56,16,555,0,1.886,192.168.83.5:63942-95.101.61.22:443-TCP
1777297840.427052,spotify,in,TCP,192.168.83.5,95.101.61.22,62238,443,41,128,16,255,1,0.0,192.168.83.5:62238-95.101.61.22:443-TCP
1777297840.427578,spotify,in,TCP,95.101.61.22,192.168.83.5,443,62238,52,56,16,501,0,0.527,192.168.83.5:62238-95.101.61.22:443-TCP
1777297840.428523,spotify,in,UDP,192.168.83.5,192.168.81.40,5353,5353,83,128,0,0,55,0.0,192.168.81.40:5353-192.168.83.5:5353-UDP
1777297840.429556,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,83,128,24,253,43,0.0,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.43019,spotify,in,TCP,35.186.224.34,192.168.83.5,443,65309,80,120,24,1043,40,0.634,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.430715,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,40,128,16,253,0,0.525,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.431686,spotify,in,UDP,192.168.83.5,192.168.87.52,5353,5353,83,128,0,0,55,0.0,192.168.83.5:5353-192.168.87.52:5353-UDP
1777297840.432533,spotify,in,UDP,192.168.83.5,192.168.80.182,5353,5353,83,128,0,0,55,0.0,192.168.80.182:5353-192.168.83.5:5353-UDP
1777297840.432947,spotify,in,TCP,192.168.83.5,199.232.18.250,60790,443,41,128,16,511,1,0.0,192.168.83.5:60790-199.232.18.250:443-TCP
1777297840.433233,spotify,in,TCP,199.232.18.250,192.168.83.5,443,60790,52,55,16,282,0,0.287,192.168.83.5:60790-199.232.18.250:443-TCP
1777297840.43351,spotify,in,TCP,192.168.83.5,35.186.224.34,56861,443,68,128,24,253,28,0.0,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.433788,spotify,in,TCP,35.186.224.34,192.168.83.5,443,56861,46,120,16,1049,6,0.277,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.434265,spotify,in,TCP,192.168.83.5,95.101.61.6,61943,443,41,128,16,8191,1,0.0,192.168.83.5:61943-95.101.61.6:443-TCP
1777297840.434645,spotify,in,TCP,95.101.61.6,192.168.83.5,443,61943,52,56,16,493,0,0.38,192.168.83.5:61943-95.101.61.6:443-TCP
1777297840.434974,spotify,in,TCP,192.168.83.5,142.250.147.188,64469,5228,41,128,16,253,1,0.0,142.250.147.188:5228-192.168.83.5:64469-TCP
1777297840.435496,spotify,in,TCP,142.250.147.188,192.168.83.5,5228,64469,52,120,16,1046,0,0.521,142.250.147.188:5228-192.168.83.5:64469-TCP
1777297840.436042,spotify,in,TCP,95.101.61.22,192.168.83.5,443,63942,64,56,24,555,24,9.595,192.168.83.5:63942-95.101.61.22:443-TCP
1777297840.436586,spotify,in,TCP,95.101.61.22,192.168.83.5,443,63942,46,56,17,555,6,0.545,192.168.83.5:63942-95.101.61.22:443-TCP
1777297840.437236,spotify,in,TCP,192.168.83.5,95.101.61.22,63942,443,40,128,16,1023,0,0.65,192.168.83.5:63942-95.101.61.22:443-TCP
1777297840.437733,spotify,in,TCP,192.168.83.5,95.101.61.22,63942,443,40,128,17,1023,0,0.497,192.168.83.5:63942-95.101.61.22:443-TCP
1777297840.438345,spotify,in,TCP,95.101.61.22,192.168.83.5,443,63942,46,56,16,555,6,0.612,192.168.83.5:63942-95.101.61.22:443-TCP
1777297840.438976,spotify,in,TCP,95.101.61.22,192.168.83.5,443,62238,64,56,24,501,24,11.398,192.168.83.5:62238-95.101.61.22:443-TCP
1777297840.439321,spotify,in,TCP,95.101.61.22,192.168.83.5,443,62238,46,56,17,501,6,0.345,192.168.83.5:62238-95.101.61.22:443-TCP
1777297840.439593,spotify,in,TCP,192.168.83.5,95.101.61.22,62238,443,40,128,16,255,0,0.272,192.168.83.5:62238-95.101.61.22:443-TCP
1777297840.439807,spotify,in,TCP,192.168.83.5,95.101.61.22,62238,443,40,128,17,255,0,0.214,192.168.83.5:62238-95.101.61.22:443-TCP
1777297840.440054,spotify,in,TCP,95.101.61.22,192.168.83.5,443,62238,46,56,16,501,6,0.247,192.168.83.5:62238-95.101.61.22:443-TCP
1777297840.440789,spotify,in,UDP,192.168.83.5,192.168.81.40,5353,5353,83,128,0,0,55,12.265,192.168.81.40:5353-192.168.83.5:5353-UDP
1777297840.441398,spotify,in,UDP,192.168.83.5,192.168.87.52,5353,5353,83,128,0,0,55,9.713,192.168.83.5:5353-192.168.87.52:5353-UDP
1777297840.441955,spotify,in,UDP,192.168.83.5,192.168.80.182,5353,5353,83,128,0,0,55,9.422,192.168.80.182:5353-192.168.83.5:5353-UDP
1777297840.442695,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,83,128,24,253,43,11.98,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.44297,spotify,in,TCP,35.186.224.34,192.168.83.5,443,65309,80,120,24,1043,40,0.275,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.443192,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,40,128,16,253,0,0.222,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.443462,spotify,in,TCP,192.168.83.5,35.186.224.34,56861,443,68,128,24,253,28,9.674,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.443758,spotify,in,TCP,35.186.224.34,192.168.83.5,443,56861,46,120,16,1049,6,0.296,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.44411,spotify,in,TCP,192.168.83.5,34.158.1.133,62939,4070,51,128,24,255,11,0.0,192.168.83.5:62939-34.158.1.133:4070-TCP
1777297840.444522,spotify,in,TCP,34.158.1.133,192.168.83.5,4070,62939,51,56,24,11,11,0.412,192.168.83.5:62939-34.158.1.133:4070-TCP
1777297840.444763,spotify,in,TCP,192.168.83.5,34.158.1.133,62939,4070,40,128,16,255,0,0.241,192.168.83.5:62939-34.158.1.133:4070-TCP
1777297840.445008,spotify,in,TCP,192.168.83.5,199.232.18.250,60790,443,41,128,16,511,1,11.775,192.168.83.5:60790-199.232.18.250:443-TCP
1777297840.445229,spotify,in,TCP,199.232.18.250,192.168.83.5,443,60790,52,55,16,282,0,0.221,192.168.83.5:60790-199.232.18.250:443-TCP
1777297840.445468,spotify,in,TCP,192.168.83.5,95.101.61.6,61943,443,41,128,16,8191,1,10.823,192.168.83.5:61943-95.101.61.6:443-TCP
1777297840.445691,spotify,in,TCP,95.101.61.6,192.168.83.5,443,61943,52,56,16,493,0,0.223,192.168.83.5:61943-95.101.61.6:443-TCP
1777297840.445999,spotify,in,UDP,192.168.83.5,239.255.255.250,52186,1900,197,1,0,0,169,0.0,192.168.83.5:52186-239.255.255.250:1900-UDP
1777297840.446257,spotify,in,UDP,192.168.83.5,239.255.255.250,52186,1900,197,1,0,0,169,0.257,192.168.83.5:52186-239.255.255.250:1900-UDP
1777297840.446507,spotify,in,UDP,192.168.83.5,239.255.255.250,52186,1900,197,1,0,0,169,0.25,192.168.83.5:52186-239.255.255.250:1900-UDP
1777297840.446819,spotify,in,UDP,192.168.83.5,224.0.0.251,5353,5353,73,255,0,0,45,0.0,192.168.83.5:5353-224.0.0.251:5353-UDP
1777297840.447094,spotify,in,UDP,192.168.83.5,239.255.255.250,65054,1900,153,255,0,0,125,0.0,192.168.83.5:65054-239.255.255.250:1900-UDP
1777297840.447537,spotify,in,UDP,192.168.83.5,192.168.81.40,5353,5353,83,128,0,0,55,6.749,192.168.81.40:5353-192.168.83.5:5353-UDP
1777297840.447984,spotify,in,UDP,192.168.83.5,192.168.87.52,5353,5353,83,128,0,0,55,6.586,192.168.83.5:5353-192.168.87.52:5353-UDP
1777297840.4484,spotify,in,UDP,192.168.83.5,192.168.80.182,5353,5353,83,128,0,0,55,6.445,192.168.80.182:5353-192.168.83.5:5353-UDP
1777297840.44866,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,83,128,24,253,43,5.468,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.448901,spotify,in,TCP,35.186.224.34,192.168.83.5,443,65309,80,120,24,1043,40,0.241,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.449112,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,40,128,16,253,0,0.212,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.44935,spotify,in,TCP,192.168.83.5,35.186.224.34,56861,443,68,128,24,253,28,5.593,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.449578,spotify,in,TCP,35.186.224.34,192.168.83.5,443,56861,46,120,16,1049,6,0.227,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.449918,spotify,in,TCP,192.168.83.5,142.250.147.188,64469,5228,41,128,16,253,1,14.422,142.250.147.188:5228-192.168.83.5:64469-TCP
1777297840.450246,spotify,in,TCP,142.250.147.188,192.168.83.5,5228,64469,52,120,16,1046,0,0.328,142.250.147.188:5228-192.168.83.5:64469-TCP
1777297840.450517,spotify,in,TCP,199.232.18.250,192.168.83.5,443,60790,91,55,24,282,51,5.288,192.168.83.5:60790-199.232.18.250:443-TCP
1777297840.450781,spotify,in,TCP,199.232.18.250,192.168.83.5,443,60790,64,55,24,282,24,0.264,192.168.83.5:60790-199.232.18.250:443-TCP
1777297840.451017,spotify,in,TCP,199.232.18.250,192.168.83.5,443,60790,46,55,17,282,6,0.236,192.168.83.5:60790-199.232.18.250:443-TCP
1777297840.451922,spotify,in,TCP,192.168.83.5,199.232.18.250,60790,443,40,128,16,511,0,0.905,192.168.83.5:60790-199.232.18.250:443-TCP
1777297840.452298,spotify,in,TCP,192.168.83.5,199.232.18.250,60790,443,40,128,17,511,0,0.376,192.168.83.5:60790-199.232.18.250:443-TCP
1777297840.45279,spotify,in,TCP,199.232.18.250,192.168.83.5,443,60790,46,55,16,282,6,0.492,192.168.83.5:60790-199.232.18.250:443-TCP
1777297840.453435,spotify,in,UDP,192.168.83.5,192.168.81.40,5353,5353,83,128,0,0,55,5.898,192.168.81.40:5353-192.168.83.5:5353-UDP
1777297840.453973,spotify,in,UDP,192.168.83.5,192.168.87.52,5353,5353,83,128,0,0,55,5.989,192.168.83.5:5353-192.168.87.52:5353-UDP
1777297840.45442,spotify,in,UDP,192.168.83.5,192.168.80.182,5353,5353,83,128,0,0,55,6.021,192.168.80.182:5353-192.168.83.5:5353-UDP
1777297840.454707,spotify,in,TCP,192.168.83.5,35.186.224.34,56861,443,68,128,24,253,28,5.13,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.454959,spotify,in,TCP,35.186.224.34,192.168.83.5,443,56861,46,120,16,1049,6,0.252,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.45541,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,83,128,24,253,43,6.297,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.455698,spotify,in,TCP,35.186.224.34,192.168.83.5,443,65309,80,120,24,1043,40,0.288,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.455915,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,40,128,16,253,0,0.217,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.456164,spotify,in,TCP,192.168.83.5,95.101.61.6,61943,443,41,128,16,8191,1,10.473,192.168.83.5:61943-95.101.61.6:443-TCP
1777297840.456389,spotify,in,TCP,95.101.61.6,192.168.83.5,443,61943,52,56,16,493,0,0.225,192.168.83.5:61943-95.101.61.6:443-TCP
1777297840.456634,spotify,in,TCP,34.158.1.133,192.168.83.5,4070,62939,51,56,24,11,11,11.871,192.168.83.5:62939-34.158.1.133:4070-TCP
1777297840.45686,spotify,in,TCP,192.168.83.5,34.158.1.133,62939,4070,40,128,16,255,0,0.226,192.168.83.5:62939-34.158.1.133:4070-TCP
1777297840.457173,spotify,in,UDP,35.186.224.28,192.168.83.5,443,49664,52,57,0,0,24,0.0,192.168.83.5:49664-35.186.224.28:443-UDP
1777297840.457425,spotify,in,TCP,192.168.83.5,142.250.147.188,64469,5228,41,128,16,253,1,7.178,142.250.147.188:5228-192.168.83.5:64469-TCP
1777297840.457651,spotify,in,TCP,142.250.147.188,192.168.83.5,5228,64469,52,120,16,1046,0,0.227,142.250.147.188:5228-192.168.83.5:64469-TCP
1777297840.458115,spotify,in,UDP,192.168.83.5,192.168.81.40,5353,5353,83,128,0,0,55,4.68,192.168.81.40:5353-192.168.83.5:5353-UDP
1777297840.458557,spotify,in,UDP,192.168.83.5,192.168.87.52,5353,5353,83,128,0,0,55,4.584,192.168.83.5:5353-192.168.87.52:5353-UDP
1777297840.458981,spotify,in,UDP,192.168.83.5,192.168.80.182,5353,5353,83,128,0,0,55,4.561,192.168.80.182:5353-192.168.83.5:5353-UDP
1777297840.459249,spotify,in,TCP,192.168.83.5,35.186.224.34,56861,443,68,128,24,253,28,4.29,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.459489,spotify,in,TCP,35.186.224.34,192.168.83.5,443,56861,46,120,16,1049,6,0.239,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.459739,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,83,128,24,253,43,3.824,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.460034,spotify,in,TCP,35.186.224.34,192.168.83.5,443,65309,80,120,24,1043,40,0.295,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.460251,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,40,128,16,253,0,0.217,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.46066,spotify,in,UDP,192.168.83.5,192.168.95.255,57621,57621,72,128,0,0,44,0.0,192.168.83.5:57621-192.168.95.255:57621-UDP
1777297840.461017,spotify,in,TCP,192.168.83.5,95.101.61.6,61943,443,41,128,16,8191,1,4.627,192.168.83.5:61943-95.101.61.6:443-TCP
1777297840.461343,spotify,in,TCP,95.101.61.6,192.168.83.5,443,61943,52,56,16,493,0,0.326,192.168.83.5:61943-95.101.61.6:443-TCP
1777297840.461842,spotify,in,UDP,192.168.83.5,192.168.81.40,5353,5353,83,128,0,0,55,3.727,192.168.81.40:5353-192.168.83.5:5353-UDP
1777297840.462303,spotify,in,UDP,192.168.83.5,192.168.87.52,5353,5353,83,128,0,0,55,3.746,192.168.83.5:5353-192.168.87.52:5353-UDP
1777297840.46273,spotify,in,UDP,192.168.83.5,192.168.80.182,5353,5353,83,128,0,0,55,3.749,192.168.80.182:5353-192.168.83.5:5353-UDP
1777297840.462997,spotify,in,TCP,192.168.83.5,35.186.224.34,56861,443,68,128,24,253,28,3.508,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.463237,spotify,in,TCP,35.186.224.34,192.168.83.5,443,56861,46,120,16,1049,6,0.24,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.463705,spotify,in,TCP,192.168.83.5,34.158.1.133,62939,4070,51,128,24,255,11,6.845,192.168.83.5:62939-34.158.1.133:4070-TCP
1777297840.464024,spotify,in,TCP,34.158.1.133,192.168.83.5,4070,62939,51,56,24,11,11,0.319,192.168.83.5:62939-34.158.1.133:4070-TCP
1777297840.464248,spotify,in,TCP,192.168.83.5,34.158.1.133,62939,4070,40,128,16,255,0,0.224,192.168.83.5:62939-34.158.1.133:4070-TCP
1777297840.46451,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,83,128,24,253,43,4.259,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.464758,spotify,in,TCP,35.186.224.34,192.168.83.5,443,65309,80,120,24,1043,40,0.248,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.464972,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,40,128,16,252,0,0.214,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.465213,spotify,in,TCP,192.168.83.5,142.250.147.188,64469,5228,41,128,16,253,1,7.561,142.250.147.188:5228-192.168.83.5:64469-TCP
1777297840.465428,spotify,in,TCP,142.250.147.188,192.168.83.5,5228,64469,52,120,16,1046,0,0.215,142.250.147.188:5228-192.168.83.5:64469-TCP
1777297840.465699,spotify,in,UDP,192.168.83.5,239.255.255.250,53453,1900,197,1,0,0,169,0.0,192.168.83.5:53453-239.255.255.250:1900-UDP
1777297840.465955,spotify,in,UDP,192.168.83.5,239.255.255.250,53453,1900,197,1,0,0,169,0.256,192.168.83.5:53453-239.255.255.250:1900-UDP
1777297840.466204,spotify,in,UDP,192.168.83.5,239.255.255.250,53453,1900,197,1,0,0,169,0.249,192.168.83.5:53453-239.255.255.250:1900-UDP
1777297840.466507,spotify,in,UDP,192.168.83.5,224.0.0.251,5353,5353,73,255,0,0,45,19.688,192.168.83.5:5353-224.0.0.251:5353-UDP
1777297840.466781,spotify,in,UDP,192.168.83.5,239.255.255.250,65054,1900,153,255,0,0,125,19.687,192.168.83.5:65054-239.255.255.250:1900-UDP
1777297840.467653,spotify,in,UDP,192.168.83.5,192.168.81.40,5353,5353,83,128,0,0,55,5.811,192.168.81.40:5353-192.168.83.5:5353-UDP
1777297840.468114,spotify,in,UDP,192.168.83.5,192.168.87.52,5353,5353,83,128,0,0,55,5.811,192.168.83.5:5353-192.168.87.52:5353-UDP
1777297840.46854,spotify,in,UDP,192.168.83.5,192.168.80.182,5353,5353,83,128,0,0,55,5.81,192.168.80.182:5353-192.168.83.5:5353-UDP
1777297840.468826,spotify,in,TCP,192.168.83.5,35.186.224.34,56861,443,68,128,24,253,28,5.589,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.469077,spotify,in,TCP,35.186.224.34,192.168.83.5,443,56861,46,120,16,1049,6,0.251,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.469583,spotify,in,TCP,192.168.83.5,95.101.61.6,61943,443,41,128,16,8191,1,8.24,192.168.83.5:61943-95.101.61.6:443-TCP
1777297840.469863,spotify,in,TCP,95.101.61.6,192.168.83.5,443,61943,52,56,16,493,0,0.281,192.168.83.5:61943-95.101.61.6:443-TCP
1777297840.470113,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,83,128,24,252,43,5.141,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.470357,spotify,in,TCP,35.186.224.34,192.168.83.5,443,65309,80,120,24,1043,40,0.245,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.470563,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,40,128,16,252,0,0.206,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.4708,spotify,in,TCP,192.168.83.5,142.250.147.188,64469,5228,41,128,16,253,1,5.372,142.250.147.188:5228-192.168.83.5:64469-TCP
1777297840.471026,spotify,in,TCP,142.250.147.188,192.168.83.5,5228,64469,52,120,16,1046,0,0.226,142.250.147.188:5228-192.168.83.5:64469-TCP
1777297840.471476,spotify,in,UDP,192.168.83.5,192.168.81.40,5353,5353,83,128,0,0,55,3.823,192.168.81.40:5353-192.168.83.5:5353-UDP
1777297840.47191,spotify,in,UDP,192.168.83.5,192.168.87.52,5353,5353,83,128,0,0,55,3.796,192.168.83.5:5353-192.168.87.52:5353-UDP
1777297840.47236,spotify,in,UDP,192.168.83.5,192.168.80.182,5353,5353,83,128,0,0,55,3.82,192.168.80.182:5353-192.168.83.5:5353-UDP
1777297840.47282,spotify,in,TCP,192.168.83.5,35.186.224.34,56861,443,68,128,24,253,28,3.743,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.473071,spotify,in,TCP,35.186.224.34,192.168.83.5,443,56861,46,120,16,1049,6,0.252,192.168.83.5:56861-35.186.224.34:443-TCP
1777297840.473317,spotify,in,TCP,34.158.1.133,192.168.83.5,4070,62939,51,56,24,11,11,9.068,192.168.83.5:62939-34.158.1.133:4070-TCP
1777297840.473522,spotify,in,TCP,192.168.83.5,34.158.1.133,62939,4070,40,128,16,255,0,0.205,192.168.83.5:62939-34.158.1.133:4070-TCP
1777297840.473757,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,83,128,24,252,43,3.194,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.473994,spotify,in,TCP,35.186.224.34,192.168.83.5,443,65309,80,120,24,1043,40,0.237,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.474256,spotify,in,TCP,192.168.83.5,35.186.224.34,65309,443,40,128,16,252,0,0.261,192.168.83.5:65309-35.186.224.34:443-TCP
1777297840.47452,spotify,in,UDP,192.168.83.5,192.168.95.255,57621,57621,72,128,0,0,44,13.86,192.168.83.5:57621-192.168.95.255:57621-UDP
1777297840.474768,spotify,in,UDP,192.168.83.5,192.168.95.255,57621,57621,72,128,0,0,44,0.248,192.168.83.5:57621-192.168.95.255:57621-UDP
1777297840.475042,spotify,in,UDP,192.168.83.5,35.186.224.28,57687,443,1274,128,0,0,1246,0.0,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.475311,spotify,in,UDP,192.168.83.5,35.186.224.28,57687,443,1278,128,0,0,1250,0.269,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.475601,spotify,in,UDP,192.168.83.5,35.186.224.28,57687,443,1278,128,0,0,1250,0.29,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.475857,spotify,in,UDP,192.168.83.5,35.186.224.28,57687,443,1278,128,0,0,1250,0.256,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.47611,spotify,in,UDP,192.168.83.5,35.186.224.28,57687,443,1278,128,0,0,1250,0.253,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.476361,spotify,in,UDP,192.168.83.5,35.186.224.28,57687,443,254,128,0,0,226,0.25,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.47661,spotify,in,UDP,35.186.224.28,192.168.83.5,443,57687,55,57,0,0,27,0.249,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.476856,spotify,in,UDP,35.186.224.28,192.168.83.5,443,57687,51,57,0,0,23,0.246,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.477106,spotify,in,UDP,35.186.224.28,192.168.83.5,443,57687,51,57,0,0,23,0.251,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.477305,spotify,in,TCP,192.168.83.5,95.101.61.6,61943,443,40,128,17,8191,0,7.442,192.168.83.5:61943-95.101.61.6:443-TCP
1777297840.477548,spotify,in,TCP,95.101.61.6,192.168.83.5,443,61943,64,56,24,493,24,0.243,192.168.83.5:61943-95.101.61.6:443-TCP
1777297840.477767,spotify,in,TCP,192.168.83.5,95.101.61.6,61943,443,40,128,20,0,0,0.219,192.168.83.5:61943-95.101.61.6:443-TCP
1777297840.478161,spotify,in,TCP,95.101.61.6,192.168.83.5,443,61943,46,56,17,493,6,0.394,192.168.83.5:61943-95.101.61.6:443-TCP
1777297840.478471,spotify,in,UDP,192.168.83.5,35.186.224.28,57687,443,60,128,0,0,32,1.365,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.478742,spotify,in,UDP,35.186.224.28,192.168.83.5,443,57687,1274,57,0,0,1246,0.271,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.479025,spotify,in,UDP,35.186.224.28,192.168.83.5,443,57687,1278,57,0,0,1250,0.283,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.479285,spotify,in,UDP,35.186.224.28,192.168.83.5,443,57687,1278,57,0,0,1250,0.261,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.479577,spotify,in,UDP,35.186.224.28,192.168.83.5,443,57687,1278,57,0,0,1250,0.292,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.479831,spotify,in,UDP,35.186.224.28,192.168.83.5,443,57687,1278,57,0,0,1250,0.253,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.480079,spotify,in,UDP,35.186.224.28,192.168.83.5,443,57687,161,57,0,0,133,0.249,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.48035,spotify,in,UDP,192.168.83.5,35.186.224.28,57687,443,63,128,0,0,35,0.271,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.480676,spotify,in,UDP,192.168.83.5,35.186.224.28,57687,443,59,128,0,0,31,0.326,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.480981,spotify,in,UDP,192.168.83.5,35.186.224.28,57687,443,59,128,0,0,31,0.305,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.481227,spotify,in,UDP,35.186.224.28,192.168.83.5,443,57687,52,57,0,0,24,0.246,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.481472,spotify,in,UDP,192.168.83.5,35.186.224.28,57687,443,233,128,0,0,205,0.245,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.48172,spotify,in,UDP,35.186.224.28,192.168.83.5,443,57687,56,57,0,0,28,0.248,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.48196,spotify,in,UDP,192.168.83.5,35.186.224.28,57687,443,60,128,0,0,32,0.24,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.482211,spotify,in,UDP,35.186.224.28,192.168.83.5,443,57687,114,57,0,0,86,0.251,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.482455,spotify,in,UDP,192.168.83.5,35.186.224.28,57687,443,64,128,0,0,36,0.245,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.482705,spotify,in,UDP,35.186.224.28,192.168.83.5,443,57687,114,57,0,0,86,0.25,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.482957,spotify,in,UDP,192.168.83.5,35.186.224.28,57687,443,61,128,0,0,33,0.252,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.483206,spotify,in,UDP,35.186.224.28,192.168.83.5,443,57687,52,57,0,0,24,0.248,192.168.83.5:57687-35.186.224.28:443-UDP
1777297840.483455,spotify,in,UDP,192.168.83.5,192.168.95.255,57621,57621,72,128,0,0,44,8.687,192.168.83.5:57621-192.168.95.255:57621-UDP
1777297840.483724,spotify,in,UDP,192.168.83.5,35.186.224.28,54622,443,852,128,0,0,824,0.0,192.168.83.5:54622-35.186.224.28:443-UDP
1777297840.483979,spotify,in,UDP,192.168.83.5,35.186.224.28,54622,443,1274,128,0,0,1246,0.255,192.168.83.5:54622-35.186.224.28:443-UDP
1777297840.484231,spotify,in,UDP,192.168.83.5,35.186.224.28,54622,443,854,128,0,0,826,0.252,192.168.83.5:54622-35.186.224.28:443-UDP
1777297840.484474,spotify,in,UDP,35.186.224.28,192.168.83.5,443,54622,56,57,0,0,28,0.243,192.168.83.5:54622-35.186.224.28:443-UDP
1777297840.484742,spotify,in,UDP,35.186.224.28,192.168.83.5,443,54622,52,57,0,0,24,0.268,192.168.83.5:54622-35.186.224.28:443-UDP
1777297840.485032,spotify,in,UDP,192.168.83.5,35.186.224.28,54622,443,59,128,0,0,31,0.289,192.168.83.5:54622-35.186.224.28:443-UDP
1777297840.485285,spotify,in,UDP,35.186.224.28,192.168.83.5,443,54622,109,57,0,0,81,0.253,192.168.83.5:54622-35.186.224.28:443-UDP
1777297840.485531,spotify,in,UDP,192.168.83.5,35.186.224.28,54622,443,64,128,0,0,36,0.246,192.168.83.5:54622-35.186.224.28:443-UDP
1777297840.485783,spotify,in,UDP,35.186.224.28,192.168.83.5,443,54622,52,57,0,0,24,0.252,192.168.83.5:54622-35.186.224.28:443-UDP
1777297840.486034,spotify,in,UDP,35.186.224.28,192.168.83.5,443,54622,107,57,0,0,79,0.251,192.168.83.5:54622-35.186.224.28:443-UDP
1777297840.486565,spotify,in,UDP,192.168.83.5,35.186.224.28,54622,443,64,128,0,0,36,0.531,192.168.83.5:54622-35.186.224.28:443-UDP
